Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2019-05;0087543017;Les Aubrais;18;293;93.86
2019-05;0087574004;Blois - Chambord;24;249;90.36
2019-05;0087575001;Poitiers;29;576;94.97
2019-05;0087584052;Libourne;9;225;96.0
2019-05;0087597005;Châteauroux;5;431;98.84
2019-05;0087611244;Montauban Ville Bourbon;13;315;95.87
2019-05;0087673202;Dax;40;424;90.57
2019-05;0087696005;Nevers;14;314;95.54
2019-05;0087725705;Mâcon Loché TGV;17;422;95.97
2019-05;0087734004;Clermont-Ferrand;36;394;90.86
2019-05;0087755447;Les Arcs - Draguignan;38;490;92.24
2020-05;0087141002;Nancy;27;663;95.93
2020-05;0087182014;Colmar;9;111;91.89
2020-05;0087313874;Amiens;29;228;87.28
2020-05;0087313882;TGV Haute Picardie;7;160;95.62
2020-05;0087318964;Avignon TGV;2;77;97.4
2020-05;0087391003;Paris Montparnasse Hall 1 & 2;62;1390;95.54
2020-05;0087396002;Le Mans;18;216;91.67
2020-05;0087574004;Blois - Chambord;0;69;100.0
2020-05;0087755009;Toulon;4;151;97.35
2020-05;0087756056;Nice;24;184;86.96
2020-05;0087757674;Antibes;27;241;88.8
2021-05;0087223263;Lille Europe;10;340;97.06
2021-05;0087271494;Aéroport Charles de Gaulle 2 TGV;20;528;96.21
2021-05;0087300863;Besançon Franche-Comté TGV;23;296;92.23
2021-05;0087319012;Aix-en-Provence TGV;85;715;88.11
2021-05;0087384008;Paris Saint-Lazare;50;799;93.74
2021-05;0087444877;Cherbourg;4;264;98.48
2021-05;0087478404;Laval;21;290;92.76
2021-05;0087481754;La Baule-Escoublac;5;232;97.84
2021-05;0087571000;Tours;13;525;97.52
2021-05;0087571240;Saint-Pierre-des-Corps;25;548;95.44
2021-05;0087575142;Châtellerault;17;308;94.48
2021-05;0087581009;Bordeaux Saint-Jean;32;701;95.44
2021-05;0087583005;Angoulême;28;451;93.79
2021-05;0087615286;Carcassonne;7;253;97.23
2021-05;0087671339;Lourdes;3;320;99.06
2021-05;0087672006;Pau;20;355;94.37
2021-05;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;20;333;93.99
2021-05;0087713040;Dijon;4;252;98.41
2021-05;0087725705;Mâcon Loché TGV;6;222;97.3
2021-05;0087726000;Saint-Étienne Châteaucreux;17;376;95.48
2021-05;0087743005;Bourg-en-Bresse;32;336;90.48
2021-05;0087745000;Bellegarde;35;404;91.34
2021-05;0087757526;Saint-Raphaël Valescure;74;790;90.63
2021-05;0087763029;Valence TGV Rhône-Alpes Sud;25;268;90.67
2021-05;0087775007;Nîmes;13;617;97.89
2021-05;0087781278;Agde;16;255;93.73
2021-05;0087784009;Perpignan;10;452;97.79
2017-06;0087212027;Strasbourg;51;691;92.62
2017-06;0087300822;Belfort - Montbéliard TGV;14;361;96.12
2017-06;0087384008;Paris Saint-Lazare;33;596;94.46
2017-06;0087476200;Auray;5;62;91.94
2017-06;0087478404;Laval;19;294;93.54
2017-06;0087543009;Orléans;59;657;91.02
2017-06;0087571216;Vendôme - Villiers-sur-Loir;49;530;90.75
2017-06;0087571240;Saint-Pierre-des-Corps;19;634;97.0
2017-06;0087586008;Agen;27;334;91.92
2017-06;0087671339;Lourdes;2;320;99.38
2017-06;0087673202;Dax;30;335;91.04
2017-06;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;313;96.81
2017-06;0087722025;Lyon Perrache;27;687;96.07
2017-06;0087732008;Vichy;10;311;96.78
2017-06;0087741728;Moûtiers - Salins - Brides-les-Bains;7;150;95.33
2017-06;0087756056;Nice;96;765;87.45
2017-06;0087781278;Agde;14;272;94.85
2018-06;0087141002;Nancy;43;610;92.95
2018-06;0087147322;Meuse TGV;10;294;96.6
2018-06;0087182014;Colmar;12;278;95.68
2018-06;0087271007;Paris Gare du Nord transmanche;144;1448;90.06
2018-06;0087271494;Aéroport Charles de Gaulle 2 TGV;70;581;87.95
2018-06;0087300863;Besançon Franche-Comté TGV;11;304;96.38
2018-06;0087319012;Aix-en-Provence TGV;82;638;87.15
2018-06;0087387001;Évreux Normandie;23;282;91.84
2018-06;0087444372;Trouville - Deauville;4;100;96.0
2018-06;0087471003;Rennes;46;499;90.78
2018-06;0087476002;Lorient Bretagne Sud;28;164;82.93
2018-06;0087571216;Vendôme - Villiers-sur-Loir;40;416;90.38
2018-06;0087581009;Bordeaux Saint-Jean;72;925;92.22
2018-06;0087586008;Agen;16;310;94.84
2018-06;0087594002;Brive-la-Gaillarde;6;350;98.29
2018-06;0087671339;Lourdes;4;320;98.75
2018-06;0087673004;Bayonne;13;271;95.2
2018-06;0087725705;Mâcon Loché TGV;12;334;96.41
2018-06;0087726000;Saint-Étienne Châteaucreux;19;371;94.88
2018-06;0087745000;Bellegarde;18;370;95.14
2018-06;0087757625;Cannes;88;698;87.39
2018-06;0087762906;Lyon Saint-Exupéry TGV;29;349;91.69
2018-06;0087763029;Valence TGV Rhône-Alpes Sud;47;701;93.3
2018-06;0087764001;Montélimar;23;364;93.68
2018-06;0087781005;Béziers;20;420;95.24
2019-06;0087111849;Marne-la-Vallée Chessy;57;680;91.62
2019-06;0087182014;Colmar;25;258;90.31
2019-06;0087191007;Thionville;16;250;93.6
2019-06;0087271007;Paris Gare du Nord transmanche;98;1446;93.22
2019-06;0087345025;Lens;46;740;93.78
2019-06;0087396002;Le Mans;67;652;89.72
2019-06;0087444372;Trouville - Deauville;6;102;94.12
2019-06;0087471003;Rennes;40;557;92.82
2019-06;0087476002;Lorient Bretagne Sud;11;259;95.75
2019-06;0087476606;Vannes;23;355;93.52
2019-06;0087478107;Saint-Malo;37;268;86.19
2019-06;0087543009;Orléans;27;663;95.93
2019-06;0087543017;Les Aubrais;17;305;94.43
2019-06;0087547000;Paris Austerlitz;45;586;92.32
2019-06;0087583005;Angoulême;41;434;90.55
2019-06;0087586008;Agen;31;304;89.8
2019-06;0087671339;Lourdes;4;320;98.75
2019-06;0087673400;Biarritz;11;350;96.86
2019-06;0087686006;Paris Gare de Lyon Hall 1 & 2;72;1060;93.21
2019-06;0087722025;Lyon Perrache;15;329;95.44
2019-06;0087725705;Mâcon Loché TGV;18;325;94.46
2019-06;0087762906;Lyon Saint-Exupéry TGV;29;323;91.02
2019-06;0087763029;Valence TGV Rhône-Alpes Sud;87;713;87.8
2019-06;0087773002;Montpellier Saint-Roch;65;730;91.1
2020-06;0087172007;Charleville-Mézières;8;768;98.96
2020-06;0087182063;Mulhouse;7;492;98.58
2020-06;0087191007;Thionville;13;328;96.04
2020-06;0087212027;Strasbourg;16;757;97.89
2020-06;0087276691;Compiègne;13;333;96.1
2020-06;0087281071;Calais - Fréthun;0;362;100.0
2020-06;0087342014;Arras;8;324;97.53
2020-06;0087345009;Douai;14;284;95.07
2020-06;0087345025;Lens;17;222;92.34
2020-06;0087387001;Évreux Normandie;26;284;90.85
2020-06;0087396002;Le Mans;58;623;90.69
2020-06;0087413013;Le Havre;11;137;91.97
2020-06;0087444000;Caen;18;416;95.67
2020-06;0087444877;Cherbourg;4;306;98.69
2020-06;0087474007;Brest;24;212;88.68
2020-06;0087478404;Laval;19;403;95.29
2020-06;0087481002;Nantes;29;567;94.89
2020-06;0087481705;Saint-Nazaire;21;357;94.12
2020-06;0087484006;Angers Saint-Laud;50;635;92.13
2020-06;0087543017;Les Aubrais;13;264;95.08
2020-06;0087574004;Blois - Chambord;11;238;95.38
2020-06;0087575142;Châtellerault;6;164;96.34
2020-06;0087592006;Limoges Bénédictins;12;329;96.35
2020-06;0087594002;Brive-la-Gaillarde;8;321;97.51
2020-06;0087597005;Châteauroux;9;299;96.99
2020-06;0087611004;Toulouse Matabiau;11;630;98.25
2020-06;0087673004;Bayonne;9;272;96.69
2020-06;0087696005;Nevers;12;150;92.0
2020-06;0087732008;Vichy;6;377;98.41
2020-06;0087747006;Grenoble;1;77;98.7
2020-06;0087755447;Les Arcs - Draguignan;30;490;93.88
2020-06;0087756056;Nice;53;858;93.82
2020-06;0087757526;Saint-Raphaël Valescure;42;792;94.7
2020-06;0087757674;Antibes;76;711;89.31
2020-06;0087763029;Valence TGV Rhône-Alpes Sud;26;370;92.97
2020-06;0087781278;Agde;39;273;85.71
2020-06;0087784009;Perpignan;3;74;95.95
2017-07;0087118000;Troyes;12;299;95.99
2017-07;0087271007;Paris Gare du Nord transmanche;133;1281;89.62
2017-07;0087271007;Paris Gare du Nord;133;1281;89.62
2017-07;0087271494;Aéroport Charles de Gaulle 2 TGV;59;614;90.39
2017-07;0087300822;Belfort - Montbéliard TGV;12;302;96.03
2017-07;0087300863;Besançon Franche-Comté TGV;10;243;95.88
2017-07;0087313874;Amiens;38;554;93.14
2017-07;0087318964;Avignon TGV;38;493;92.29
2017-07;0087319012;Aix-en-Provence TGV;87;684;87.28
2017-07;0087345025;Lens;28;370;92.43
2017-07;0087387001;Évreux Normandie;19;222;91.44
2017-07;0087396002;Le Mans;73;645;88.68
2017-07;0087481002;Nantes;43;614;93.0
2017-07;0087543017;Les Aubrais;11;259;95.75
2017-07;0087576207;Bourges;14;292;95.21
2017-07;0087586008;Agen;34;333;89.79
2017-07;0087673202;Dax;20;332;93.98
2017-07;0087722025;Lyon Perrache;25;708;96.47
2017-07;0087725705;Mâcon Loché TGV;17;290;94.14
2017-07;0087726000;Saint-Étienne Châteaucreux;48;451;89.36
2017-07;0087741728;Moûtiers - Salins - Brides-les-Bains;5;150;96.67
2017-07;0087756056;Nice;117;756;84.52
2017-07;0087762906;Lyon Saint-Exupéry TGV;43;379;88.65
2017-07;0087764001;Montélimar;21;240;91.25
2018-07;0087118000;Troyes;30;290;89.66
2018-07;0087142109;Lorraine TGV;38;328;88.41
2018-07;0087147322;Meuse TGV;10;226;95.58
2018-07;0087171926;Champagne-Ardenne TGV;47;537;91.25
2018-07;0087271494;Aéroport Charles de Gaulle 2 TGV;56;536;89.55
2018-07;0087286005;Lille Flandres;53;622;91.48
2018-07;0087345025;Lens;37;809;95.43
2018-07;0087393702;Massy TGV;16;584;97.26
2018-07;0087411017;Rouen Rive Droite;34;625;94.56
2018-07;0087444877;Cherbourg;7;264;97.35
2018-07;0087478107;Saint-Malo;40;445;91.01
2018-07;0087481002;Nantes;33;574;94.25
2018-07;0087485300;Niort;17;405;95.8
2018-07;0087547000;Paris Austerlitz;96;578;83.39
2018-07;0087583005;Angoulême;23;462;95.02
2018-07;0087584052;Libourne;10;309;96.76
2018-07;0087597005;Châteauroux;11;420;97.38
2018-07;0087671339;Lourdes;4;320;98.75
2018-07;0087673202;Dax;15;341;95.6
2018-07;0087718007;Besançon Viotte;50;933;94.64
2018-07;0087747006;Grenoble;39;699;94.42
2018-07;0087757674;Antibes;58;780;92.56
2018-07;0087762906;Lyon Saint-Exupéry TGV;28;355;92.11
2018-07;0087764001;Montélimar;22;364;93.96
2019-07;0087113001;Paris Est;30;397;92.44
2019-07;0087171926;Champagne-Ardenne TGV;31;504;93.85
2019-07;0087172007;Charleville-Mézières;9;644;98.6
2019-07;0087191007;Thionville;14;341;95.89
2019-07;0087271494;Aéroport Charles de Gaulle 2 TGV;43;526;91.83
2019-07;0087281071;Calais - Fréthun;16;583;97.26
2019-07;0087313882;TGV Haute Picardie;28;559;94.99
2019-07;0087345009;Douai;29;640;95.47
2019-07;0087384008;Paris Saint-Lazare;64;665;90.38
2019-07;0087387001;Évreux Normandie;19;215;91.16
2019-07;0087396002;Le Mans;80;646;87.62
2019-07;0087474338;Morlaix;8;176;95.45
2019-07;0087476002;Lorient Bretagne Sud;5;139;96.4
2019-07;0087481754;La Baule-Escoublac;19;324;94.14
2019-07;0087543009;Orléans;27;665;95.94
2019-07;0087594002;Brive-la-Gaillarde;5;340;98.53
2019-07;0087597005;Châteauroux;3;322;99.07
2019-07;0087718007;Besançon Viotte;45;760;94.08
2019-07;0087732008;Vichy;13;287;95.47
2019-07;0087741793;Bourg-Saint-Maurice;3;156;98.08
2019-07;0087745000;Bellegarde;16;416;96.15
2019-07;0087763029;Valence TGV Rhône-Alpes Sud;135;726;81.4
2019-07;0087775007;Nîmes;26;820;96.83
2020-07;0087171926;Champagne-Ardenne TGV;26;497;94.77
2020-07;0087182014;Colmar;27;248;89.11
2020-07;0087271007;Paris Gare du Nord transmanche;61;1161;94.75
2020-07;0087281006;Dunkerque;23;219;89.5
2020-07;0087313874;Amiens;24;269;91.08
2020-07;0087391003;Paris Montparnasse Hall 1 & 2;87;1819;95.22
2020-07;0087444877;Cherbourg;4;131;96.95
2020-07;0087471003;Rennes;38;670;94.33
2020-07;0087474007;Brest;35;393;91.09
2020-07;0087481754;La Baule-Escoublac;9;260;96.54
2020-07;0087484006;Angers Saint-Laud;77;881;91.26
2020-07;0087543009;Orléans;50;742;93.26
2020-07;0087543017;Les Aubrais;16;245;93.47
2020-07;0087571240;Saint-Pierre-des-Corps;50;733;93.18
2020-07;0087576009;Vierzon;9;320;97.19
2020-07;0087673004;Bayonne;23;305;92.46
2020-07;0087673400;Biarritz;14;329;95.74
2020-07;0087686006;Paris Gare de Lyon Hall 1 & 2;54;980;94.49
2020-07;0087726000;Saint-Étienne Châteaucreux;21;330;93.64
2020-07;0087741728;Moûtiers - Salins - Brides-les-Bains;7;147;95.24
2020-07;0087743005;Bourg-en-Bresse;13;373;96.51
2020-07;0087755447;Les Arcs - Draguignan;39;490;92.04
2020-07;0087756056;Nice;52;801;93.51
2020-07;0087757625;Cannes;109;953;88.56
2020-07;0087757674;Antibes;111;874;87.3
2020-07;0087773200;Sète;42;477;91.19
2020-07;0087784009;Perpignan;32;672;95.24
2017-08;0087182063;Mulhouse;5;508;99.02
2017-08;0087271494;Aéroport Charles de Gaulle 2 TGV;59;522;88.7
2017-08;0087276691;Compiègne;19;226;91.59
2017-08;0087313882;TGV Haute Picardie;32;640;95.0
2017-08;0087474007;Brest;16;420;96.19
2017-08;0087571216;Vendôme - Villiers-sur-Loir;21;422;95.02
2017-08;0087574004;Blois - Chambord;19;271;92.99
2017-08;0087575142;Châtellerault;3;270;98.89
2017-08;0087586008;Agen;46;328;85.98
2017-08;0087615286;Carcassonne;18;434;95.85
2017-08;0087741009;Chambéry - Challes-les-Eaux;33;680;95.15
2017-08;0087755447;Les Arcs - Draguignan;39;454;91.41
2017-08;0087762906;Lyon Saint-Exupéry TGV;30;348;91.38
2017-08;0087773002;Montpellier Saint-Roch;98;732;86.61
2017-08;0087784009;Perpignan;31;501;93.81
2018-08;0087113001;Paris Est;41;679;93.96
2018-08;0087147322;Meuse TGV;15;356;95.79
2018-08;0087271007;Paris Gare du Nord transmanche;138;1467;90.59
2018-08;0087313874;Amiens;20;617;96.76
2018-08;0087444372;Trouville - Deauville;21;149;85.91
2018-08;0087478404;Laval;29;417;93.05
2018-08;0087485003;La Rochelle;49;469;89.55
2018-08;0087575142;Châtellerault;16;221;92.76
2018-08;0087672006;Pau;18;325;94.46
2018-08;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;7;299;97.66
2018-08;0087718007;Besançon Viotte;50;600;91.67
2018-08;0087726000;Saint-Étienne Châteaucreux;46;460;90.0
2018-08;0087746008;Annecy;27;392;93.11
2019-08;0087182014;Colmar;20;279;92.83
2019-08;0087182063;Mulhouse;10;501;98.0
2019-08;0087396002;Le Mans;64;660;90.3
2019-08;0087411017;Rouen Rive Droite;23;263;91.25
2019-08;0087474007;Brest;26;338;92.31
2019-08;0087474098;Quimper;3;344;99.13
2019-08;0087575001;Poitiers;39;587;93.36
2019-08;0087583005;Angoulême;38;406;90.64
2019-08;0087611244;Montauban Ville Bourbon;16;321;95.02
2019-08;0087673400;Biarritz;15;370;95.95
2019-08;0087725705;Mâcon Loché TGV;8;334;97.6
2019-08;0087741009;Chambéry - Challes-les-Eaux;17;370;95.41
2019-08;0087746008;Annecy;19;366;94.81
2019-08;0087755009;Toulon;33;636;94.81
2019-08;0087763029;Valence TGV Rhône-Alpes Sud;95;744;87.23
2020-08;0087113001;Paris Est;37;575;93.57
2020-08;0087171009;Reims;9;700;98.71
2020-08;0087223263;Lille Europe;20;335;94.03
2020-08;0087271007;Paris Gare du Nord transmanche;77;1361;94.34
2020-08;0087313882;TGV Haute Picardie;28;541;94.82
2020-08;0087444000;Caen;22;304;92.76
2020-08;0087444265;Lisieux;6;181;96.69
2020-08;0087444372;Trouville - Deauville;6;138;95.65
2020-08;0087474007;Brest;18;322;94.41
2020-08;0087476606;Vannes;9;261;96.55
2020-08;0087478404;Laval;15;330;95.45
2020-08;0087571216;Vendôme - Villiers-sur-Loir;17;423;95.98
2020-08;0087574004;Blois - Chambord;9;238;96.22
2020-08;0087575001;Poitiers;33;602;94.52
2020-08;0087671339;Lourdes;5;320;98.44
2020-08;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;15;326;95.4
2020-08;0087688887;Montpellier Sud de France;12;416;97.12
2020-08;0087713040;Dijon;23;373;93.83
2020-08;0087725705;Mâcon Loché TGV;14;343;95.92
2020-08;0087755447;Les Arcs - Draguignan;32;501;93.61
2020-08;0087773200;Sète;28;408;93.14
2020-08;0087781278;Agde;44;270;83.7
2017-09;0087147322;Meuse TGV;6;218;97.25
2017-09;0087192039;Metz Ville;41;621;93.4
2017-09;0087212027;Strasbourg;33;600;94.5
2017-09;0087271007;Paris Gare du Nord;134;1283;89.56
2017-09;0087271494;Aéroport Charles de Gaulle 2 TGV;93;547;83.0
2017-09;0087276691;Compiègne;9;220;95.91
2017-09;0087286005;Lille Flandres;37;603;93.86
2017-09;0087313874;Amiens;53;727;92.71
2017-09;0087343004;Valenciennes;11;509;97.84
2017-09;0087345025;Lens;11;148;92.57
2017-09;0087473009;Saint-Brieuc;26;415;93.73
2017-09;0087476606;Vannes;68;364;81.32
2017-09;0087481754;La Baule-Escoublac;23;260;91.15
2017-09;0087485003;La Rochelle;43;448;90.4
2017-09;0087592006;Limoges Bénédictins;13;335;96.12
2017-09;0087672006;Pau;7;352;98.01
2017-09;0087673202;Dax;9;334;97.31
2017-09;0087673400;Biarritz;55;355;84.51
2017-09;0087726000;Saint-Étienne Châteaucreux;30;346;91.33
2017-09;0087741728;Moûtiers - Salins - Brides-les-Bains;8;128;93.75
2017-09;0087746008;Annecy;19;360;94.72
2017-09;0087755447;Les Arcs - Draguignan;23;451;94.9
2017-09;0087764001;Montélimar;22;322;93.17
2017-09;0087781005;Béziers;18;405;95.56
2018-09;0087111849;Marne-la-Vallée Chessy;49;678;92.77
2018-09;0087182014;Colmar;8;272;97.06
2018-09;0087223263;Lille Europe;23;657;96.5
2018-09;0087281006;Dunkerque;25;443;94.36
2018-09;0087286005;Lille Flandres;47;765;93.86
2018-09;0087300822;Belfort - Montbéliard TGV;30;324;90.74
2018-09;0087345009;Douai;32;602;94.68
2018-09;0087384008;Paris Saint-Lazare;31;646;95.2
2018-09;0087393702;Massy TGV;28;488;94.26
2018-09;0087396002;Le Mans;79;657;87.98
2018-09;0087444000;Caen;31;615;94.96
2018-09;0087485003;La Rochelle;54;551;90.2
2018-09;0087575142;Châtellerault;8;234;96.58
2018-09;0087581009;Bordeaux Saint-Jean;70;730;90.41
2018-09;0087672006;Pau;9;336;97.32
2018-09;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;282;96.45
2018-09;0087718007;Besançon Viotte;81;603;86.57
2018-09;0087725705;Mâcon Loché TGV;11;325;96.62
2018-09;0087745000;Bellegarde;21;410;94.88
2018-09;0087762906;Lyon Saint-Exupéry TGV;28;344;91.86
2018-09;0087773200;Sète;47;378;87.57
2018-09;0087775007;Nîmes;16;723;97.79
2018-09;0087781278;Agde;20;253;92.09
2019-09;0087171009;Reims;10;800;98.75
2019-09;0087223263;Lille Europe;24;659;96.36
2019-09;0087281006;Dunkerque;11;224;95.09
2019-09;0087281071;Calais - Fréthun;8;288;97.22
2019-09;0087286005;Lille Flandres;70;982;92.87
2019-09;0087345009;Douai;38;506;92.49
2019-09;0087391003;Paris Montparnasse Hall 1 & 2;95;1887;94.97
2019-09;0087396002;Le Mans;76;636;88.05
2019-09;0087444372;Trouville - Deauville;14;137;89.78
2019-09;0087476200;Auray;13;285;95.44
2019-09;0087478404;Laval;18;344;94.77
2019-09;0087485003;La Rochelle;36;460;92.17
2019-09;0087485300;Niort;17;396;95.71
2019-09;0087576009;Vierzon;9;328;97.26
2019-09;0087584052;Libourne;13;306;95.75
2019-09;0087611004;Toulouse Matabiau;15;482;96.89
2019-09;0087611244;Montauban Ville Bourbon;15;300;95.0
2019-09;0087671339;Lourdes;1;315;99.68
2019-09;0087672006;Pau;9;333;97.3
2019-09;0087725705;Mâcon Loché TGV;12;413;97.09
2019-09;0087762906;Lyon Saint-Exupéry TGV;39;344;88.66
2019-09;0087773002;Montpellier Saint-Roch;69;744;90.73
2019-09;0087781104;Narbonne;8;468;98.29
2019-09;0087781278;Agde;31;247;87.45
2020-09;0087147322;Meuse TGV;21;366;94.26
2020-09;0087191007;Thionville;41;339;87.91
2020-09;0087271494;Aéroport Charles de Gaulle 2 TGV;33;547;93.97
2020-09;0087300822;Belfort - Montbéliard TGV;25;404;93.81
2020-09;0087300863;Besançon Franche-Comté TGV;14;286;95.1
2020-09;0087393702;Massy TGV;19;500;96.2
2020-09;0087396002;Le Mans;66;729;90.95
2020-09;0087413013;Le Havre;6;130;95.38
2020-09;0087471003;Rennes;41;531;92.28
2020-09;0087474098;Quimper;3;656;99.54
2020-09;0087478107;Saint-Malo;5;131;96.18
2020-09;0087481002;Nantes;24;515;95.34
2020-09;0087481754;La Baule-Escoublac;8;259;96.91
2020-09;0087574004;Blois - Chambord;16;241;93.36
2020-09;0087576207;Bourges;5;267;98.13
2020-09;0087584052;Libourne;12;385;96.88
2020-09;0087594002;Brive-la-Gaillarde;8;348;97.7
2020-09;0087673004;Bayonne;8;278;97.12
2020-09;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;26;664;96.08
2020-09;0087688887;Montpellier Sud de France;38;713;94.67
2020-09;0087713040;Dijon;17;397;95.72
2020-09;0087732008;Vichy;17;361;95.29
2020-09;0087741009;Chambéry - Challes-les-Eaux;36;484;92.56
2020-09;0087741728;Moûtiers - Salins - Brides-les-Bains;3;115;97.39
2020-09;0087757674;Antibes;142;860;83.49
2020-09;0087762906;Lyon Saint-Exupéry TGV;17;331;94.86
2020-09;0087781104;Narbonne;15;467;96.79
2020-09;0087781278;Agde;16;259;93.82
2017-10;0087113001;Paris Est;40;599;93.32
2017-10;0087142109;Lorraine TGV;16;327;95.11
2017-10;0087171009;Reims;17;697;97.56
2017-10;0087182014;Colmar;13;267;95.13
2017-10;0087191007;Thionville;12;331;96.37
2017-10;0087271007;Paris Gare du Nord transmanche;131;1289;89.84
2017-10;0087300822;Belfort - Montbéliard TGV;23;304;92.43
2017-10;0087300863;Besançon Franche-Comté TGV;14;226;93.81
2017-10;0087384008;Paris Saint-Lazare;26;581;95.52
2017-10;0087393702;Massy TGV;19;567;96.65
2017-10;0087396002;Le Mans;58;693;91.63
2017-10;0087471003;Rennes;44;449;90.2
2017-10;0087473009;Saint-Brieuc;43;349;87.68
2017-10;0087481002;Nantes;31;511;93.93
2017-10;0087485003;La Rochelle;25;450;94.44
2017-10;0087485300;Niort;30;364;91.76
2017-10;0087543009;Orléans;42;669;93.72
2017-10;0087571000;Tours;30;656;95.43
2017-10;0087571240;Saint-Pierre-des-Corps;10;676;98.52
2017-10;0087575142;Châtellerault;5;230;97.83
2017-10;0087576207;Bourges;8;286;97.2
2017-10;0087581009;Bordeaux Saint-Jean;33;791;95.83
2017-10;0087583005;Angoulême;38;494;92.31
2017-10;0087584052;Libourne;4;76;94.74
2017-10;0087592006;Limoges Bénédictins;15;340;95.59
2017-10;0087594002;Brive-la-Gaillarde;7;261;97.32
2017-10;0087673202;Dax;24;422;94.31
2017-10;0087673400;Biarritz;22;364;93.96
2017-10;0087713040;Dijon;70;789;91.13
2017-10;0087723197;Lyon Part Dieu;55;813;93.23
2017-10;0087732008;Vichy;11;241;95.44
2017-10;0087741009;Chambéry - Challes-les-Eaux;44;786;94.4
2017-10;0087746008;Annecy;13;385;96.62
2017-10;0087751008;Marseille Saint-Charles;78;661;88.2
2017-10;0087757526;Saint-Raphaël Valescure;77;735;89.52
2017-10;0087757625;Cannes;140;768;81.77
2017-10;0087781005;Béziers;41;489;91.62
2018-10;0087172007;Charleville-Mézières;11;736;98.51
2018-10;0087191007;Thionville;27;334;91.92
2018-10;0087192039;Metz Ville;31;551;94.37
